""	"OBJECTID"	"ULAND"	"UREGBEZ"	"UKREIS"	"UGEMEINDE"	"UJAHR"	"UMONAT"	"USTUNDE"	"UWOCHENTAG"	"UKATEGORIE"	"UART"	"UTYP1"	"ULICHTVERH"	"IstRad"	"IstPKW"	"IstFuss"	"IstKrad"	"IstGkfz"	"IstSonstig"	"LINREFX"	"LINREFY"	"XGCSWGS84"	"YGCSWGS84"	"STRZUSTAND"	"geometry"
"2628"	196522	"11"	"0"	"03"	"003"	"2019"	"07"	"16"	"5"	"2"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	804507.704748	5841274.48216	13.500866708	52.635822056	"0"	c(804507.704747817, 5841274.482164, 0.124599999995553)
"2629"	196524	"11"	"0"	"10"	"010"	"2019"	"07"	"13"	"5"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	809296.273617	5826661.7094	13.55777792	52.502163012	"0"	c(809296.273617253, 5826661.70939659, 0.0489999999990687)
"2630"	196529	"11"	"0"	"02"	"002"	"2019"	"07"	"08"	"5"	"2"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	800294.334396	5827628.21708	13.426434111	52.515854671	"0"	c(800294.33439571, 5827628.21708161, 0.0115999999979977)
"2631"	196531	"11"	"0"	"01"	"001"	"2019"	"07"	"07"	"5"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	800020.23752	5826468.06353	13.421361129	52.505606607	"0"	c(800020.237520495, 5826468.06353036, 0.13300000000163)
"2632"	196532	"11"	"0"	"04"	"004"	"2019"	"07"	"07"	"5"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	791180.403926	5824998.35969	13.29020733	52.497220552	"0"	c(791180.40392571, 5824998.35969287, 0.015400000003865)
"2633"	196534	"11"	"0"	"01"	"001"	"2019"	"07"	"07"	"5"	"3"	"3"	"6"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	797934.085892	5827934.10608	13.392028738	52.519891037	"0"	c(797934.085891606, 5827934.10607951, 0.0850000000064028)
"2634"	196536	"11"	"0"	"04"	"004"	"2019"	"07"	"09"	"4"	"3"	"6"	"7"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	793700.130591	5826365.04739	13.328423483	52.508122104	"0"	c(793700.130591474, 5826365.04739032, 0.622499999997672)
"2635"	196538	"11"	"0"	"03"	"003"	"2019"	"07"	"20"	"4"	"3"	"6"	"7"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	803951.168	5841333.789	13.492722751	52.636665359	"0"	c(803951.168000001, 5841333.789, 0.150299999993877)
"2636"	196539	"11"	"0"	"02"	"002"	"2019"	"07"	"19"	"4"	"2"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	800771.804129	5825611.27166	13.431627074	52.497513151	"0"	c(800771.804128561, 5825611.2716646, 0.156199999997625)
"2637"	196540	"11"	"0"	"01"	"001"	"2019"	"07"	"17"	"4"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	798770.346698	5827484.83329	13.403913589	52.515406412	"0"	c(798770.346697647, 5827484.83328663, 0.195800000001327)
"2638"	196541	"11"	"0"	"01"	"001"	"2019"	"07"	"17"	"4"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	799646.412701	5827049.33192	13.416393151	52.511022219	"0"	c(799646.412701149, 5827049.33191836, 0.377600000007078)
"2639"	196544	"11"	"0"	"02"	"002"	"2019"	"07"	"16"	"4"	"3"	"3"	"6"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	800639.701264	5827357.63962	13.431263932	52.513239148	"0"	c(800639.701264472, 5827357.63961916, 0.0522000000055414)
"2640"	196545	"11"	"0"	"04"	"004"	"2019"	"07"	"15"	"4"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	789228.021094	5824032.09269	13.260689063	52.489595866	"0"	c(789228.021093895, 5824032.09268518, 0.0461999999970431)
"2641"	196546	"11"	"0"	"10"	"010"	"2019"	"07"	"14"	"4"	"3"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	806629.243815	5830238.62349	13.521906993	52.535725113	"0"	c(806629.243814689, 5830238.62349461, 3.10559999999532)
"2642"	196552	"11"	"0"	"09"	"009"	"2019"	"07"	"09"	"4"	"3"	"2"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	819343.831034	5818461.07139	13.697460434	52.422898879	"0"	c(819343.831033966, 5818461.07138832, 1.25329999999667)
"2643"	196555	"11"	"0"	"04"	"004"	"2019"	"07"	"11"	"4"	"3"	"5"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	793913.86695	5825509.13031	13.33080809	52.500334136	"0"	c(793913.866950175, 5825509.1303063, 0.322899999999208)
"2644"	196556	"11"	"0"	"01"	"001"	"2019"	"07"	"10"	"4"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	797304.047806	5827235.51431	13.382146254	52.513972818	"0"	c(797304.047805687, 5827235.5143099, 0.138399999996182)
"2645"	196557	"11"	"0"	"01"	"001"	"2019"	"07"	"07"	"4"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	797087.486478	5831427.36208	13.382710968	52.551665922	"0"	c(797087.486478414, 5831427.36208352, 0.104099999996834)
"2646"	196558	"11"	"0"	"02"	"002"	"2019"	"07"	"09"	"4"	"3"	"6"	"7"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	797213.810626	5826363.23458	13.380041501	52.506202976	"0"	c(797213.810626013, 5826363.23458017, 0.174899999998161)
"2647"	196559	"11"	"0"	"01"	"001"	"2019"	"07"	"09"	"4"	"3"	"5"	"3"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	796934.939315	5830171.94166	13.37934533	52.540495711	"0"	c(796934.939314561, 5830171.94165988, 0.00119999999878928)
"2648"	196560	"11"	"0"	"09"	"009"	"2019"	"07"	"09"	"4"	"3"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	804146.007649	5822931.72168	13.478734257	52.471627208	"0"	c(804146.007649272, 5822931.72167684, 0.0106999999989057)
"2649"	196563	"11"	"0"	"11"	"011"	"2019"	"07"	"09"	"4"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	804149.524903	5830425.11857	13.485631189	52.538786049	"0"	c(804149.524902669, 5830425.11857264, 0.033899999994901)
"2650"	196566	"11"	"0"	"11"	"011"	"2019"	"07"	"15"	"4"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	804218.086966	5828419.92423	13.484804153	52.520776058	"0"	c(804218.086965538, 5828419.92422954, 0.224300000001676)
"2651"	196568	"11"	"0"	"05"	"005"	"2019"	"07"	"15"	"4"	"3"	"0"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	783579.2577	5830206.82383	13.182982811	52.54792371	"0"	c(783579.257700212, 5830206.82382892, 2.09179999999469)
"2652"	196570	"11"	"0"	"04"	"004"	"2019"	"07"	"14"	"4"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	793918.899175	5825642.45882	13.330999686	52.501526649	"0"	c(793918.899174576, 5825642.45881949, 0.456300000005285)
"2653"	196571	"11"	"0"	"09"	"009"	"2019"	"07"	"08"	"4"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	807684.375816	5817719.64473	13.525863053	52.422934231	"0"	c(807684.375815778, 5817719.64473373, 0.36359999999695)
"2654"	196572	"11"	"0"	"03"	"003"	"2019"	"07"	"07"	"4"	"3"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	800084.510803	5837521.35711	13.432297106	52.604644783	"0"	c(800084.510803313, 5837521.35710829, 0.163300000000163)
"2655"	196573	"11"	"0"	"09"	"009"	"2019"	"07"	"07"	"4"	"3"	"5"	"3"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	808503.430811	5818725.83862	13.538797957	52.431490719	"0"	c(808503.430810895, 5818725.83861618, 0.00830000000132713)
"2656"	196575	"11"	"0"	"06"	"006"	"2019"	"07"	"14"	"4"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	790189.177228	5815243.82785	13.267170073	52.410296523	"0"	c(790189.177227596, 5815243.82785212, 0.148700000005192)
"2657"	196578	"11"	"0"	"02"	"002"	"2019"	"07"	"15"	"4"	"3"	"3"	"6"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	801457.098599	5828047.33803	13.443897478	52.518969866	"0"	c(801457.098598626, 5828047.33802552, 0.130699999994249)
"2658"	196579	"11"	"0"	"01"	"001"	"2019"	"07"	"13"	"4"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	797041.168664	5828391.82956	13.379316327	52.524481135	"0"	c(797041.16866386, 5828391.8295648, 0.109400000001187)
"2659"	196580	"11"	"0"	"04"	"004"	"2019"	"07"	"13"	"4"	"3"	"5"	"7"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	792219.407186	5826491.16056	13.306779105	52.510047855	"0"	c(792219.407186026, 5826491.16056241, 0.0749999999970896)
"2660"	196581	"11"	"0"	"04"	"004"	"2019"	"07"	"12"	"4"	"3"	"3"	"6"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	792727.835397	5826153.62379	13.31395251	52.506749348	"0"	c(792727.835396713, 5826153.62379419, 0.259699999995064)
"2661"	196584	"11"	"0"	"04"	"004"	"2019"	"07"	"08"	"3"	"3"	"0"	"7"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	792813.053712	5824367.05204	13.313633801	52.490687546	"1"	c(792813.053712352, 5824367.05204121, 0.0384000000049127)
"2662"	196585	"11"	"0"	"11"	"011"	"2019"	"07"	"19"	"3"	"3"	"5"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	807974.217064	5823866.32028	13.535779254	52.477858448	"0"	c(807974.2170636, 5823866.32027612, 0.78059999999823)
"2663"	196587	"11"	"0"	"04"	"004"	"2019"	"07"	"15"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	792901.387917	5826967.8968	13.317218875	52.513955871	"0"	c(792901.387916544, 5826967.89679635, 1.33960000000661)
"2664"	196592	"11"	"0"	"04"	"004"	"2019"	"07"	"14"	"3"	"3"	"6"	"7"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	793786.838722	5825471.70697	13.328909126	52.500067057	"0"	c(793786.8387216, 5825471.70696788, 0.0771999999997206)
"2665"	196598	"11"	"0"	"01"	"001"	"2019"	"07"	"19"	"3"	"3"	"3"	"6"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	797375.47155	5828942.17211	13.384721513	52.529232075	"0"	c(797375.471550072, 5828942.17210816, 0.0727000000042608)
"2666"	196599	"11"	"0"	"06"	"006"	"2019"	"07"	"18"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	785940.921502	5817242.41372	13.206592503	52.430451524	"0"	c(785940.9215021, 5817242.41372191, 0.320099999997183)
"2667"	196600	"11"	"0"	"07"	"007"	"2019"	"07"	"18"	"3"	"2"	"0"	"7"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	796554.611212	5824856.56369	13.369015999	52.493055833	"0"	c(796554.61121209, 5824856.5636948, 0.0589000000036322)
"2668"	196601	"11"	"0"	"02"	"002"	"2019"	"07"	"12"	"3"	"3"	"6"	"4"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	801208.093062	5827484.46572	13.439729206	52.514062338	"0"	c(801208.093062046, 5827484.46572193, 0.011899999997695)
"2669"	196603	"11"	"0"	"08"	"008"	"2019"	"07"	"17"	"3"	"3"	"0"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	802275.812073	5816644.3963	13.445597146	52.416310909	"0"	c(802275.812073204, 5816644.39629856, 0.301999999996042)
"2670"	196604	"11"	"0"	"09"	"009"	"2019"	"07"	"17"	"3"	"3"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	806478.4345	5821587.40336	13.511730907	52.458275418	"0"	c(806478.434500028, 5821587.40336239, 0.251199999998789)
"2671"	196606	"11"	"0"	"06"	"006"	"2019"	"07"	"17"	"3"	"2"	"1"	"5"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	789956.344939	5819061.72136	13.267066649	52.444648755	"0"	c(789956.344938939, 5819061.72135822, 1.16790000000037)
"2672"	196607	"11"	"0"	"04"	"004"	"2019"	"07"	"17"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	790738.329335	5822655.65904	13.281670005	52.476453727	"0"	c(790738.32933518, 5822655.65904445, 0.00530000000435393)
"2673"	196608	"11"	"0"	"11"	"011"	"2019"	"07"	"15"	"3"	"3"	"6"	"4"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	804348.312835	5830822.15774	13.488916851	52.542233544	"0"	c(804348.312834774, 5830822.15773836, 0.0837999999930616)
"2674"	196610	"11"	"0"	"02"	"002"	"2019"	"07"	"16"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	802037.559	5826153.006	13.450707228	52.501669735	"0"	c(802037.559, 5826153.006, 0)
"2675"	196611	"11"	"0"	"08"	"008"	"2019"	"07"	"16"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	802968.205771	5818341.67151	13.457283931	52.43114096	"0"	c(802968.205771141, 5818341.67151167, 0.137400000006892)
"2676"	196612	"11"	"0"	"01"	"001"	"2019"	"07"	"16"	"3"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	798013.910032	5831379.04994	13.396290779	52.550726798	"0"	c(798013.910031823, 5831379.04994033, 0.33969999999681)
"2677"	196613	"11"	"0"	"01"	"001"	"2019"	"07"	"16"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	794748.181983	5830415.03568	13.3474109	52.543862115	"0"	c(794748.181983493, 5830415.03567796, 0.0173000000067987)
"2678"	196618	"11"	"0"	"04"	"004"	"2019"	"07"	"10"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	792849.324659	5824354.89691	13.314155805	52.490559122	"0"	c(792849.324659091, 5824354.89690652, 0.0087000000057742)
"2679"	196619	"11"	"0"	"08"	"008"	"2019"	"07"	"10"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	801385.409671	5819265.64231	13.43490667	52.44029711	"0"	c(801385.409670645, 5819265.6423143, 3.37720000000263)
"2680"	196620	"11"	"0"	"12"	"012"	"2019"	"07"	"07"	"4"	"2"	"2"	"6"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	794365.309657	5833745.40098	13.344735259	52.573923372	"0"	c(794365.309657149, 5833745.40098243, 0.0148999999946682)
"2681"	196621	"11"	"0"	"01"	"001"	"2019"	"07"	"09"	"3"	"3"	"5"	"7"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	796261.974	5825958.406	13.365698368	52.50309176	"0"	c(796261.974000001, 5825958.406, 0.28530000000319)
"2682"	196624	"11"	"0"	"10"	"010"	"2019"	"07"	"07"	"4"	"2"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	809546.638911	5827716.50515	13.562435324	52.511473787	"0"	c(809546.638911445, 5827716.50515328, 0.00849999999627471)
"2683"	196628	"11"	"0"	"12"	"012"	"2019"	"07"	"06"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	790795.489381	5834062.95325	13.292486168	52.578689325	"0"	c(790795.489380553, 5834062.95324985, 0.0791999999928521)
"2684"	196634	"11"	"0"	"08"	"008"	"2019"	"07"	"15"	"4"	"2"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	800175.464	5823650.664	13.421102965	52.480267714	"0"	c(800175.464000001, 5823650.664, 0.0736999999935506)
"2685"	196638	"11"	"0"	"01"	"001"	"2019"	"07"	"15"	"2"	"3"	"6"	"4"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	797836.549645	5826975.18328	13.389737127	52.511348757	"0"	c(797836.549644803, 5826975.18327689, 0.0151000000041677)
"2686"	196639	"11"	"0"	"07"	"007"	"2019"	"07"	"18"	"2"	"3"	"0"	"7"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	797948.916673	5821417.2816	13.386419638	52.461467329	"0"	c(797948.916673446, 5821417.28159723, 0.102899999998044)
"2687"	196644	"11"	"0"	"01"	"001"	"2019"	"07"	"19"	"4"	"3"	"6"	"4"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	796558.82639	5830997.56754	13.374552926	52.548101373	"0"	c(796558.826389551, 5830997.56754191, 0.422000000005937)
"2688"	196647	"11"	"0"	"02"	"002"	"2019"	"07"	"19"	"2"	"2"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	801753.676265	5826263.56995	13.446637926	52.502817787	"0"	c(801753.676265389, 5826263.56994971, 0.228000000002794)
"2689"	196649	"11"	"0"	"04"	"004"	"2019"	"07"	"17"	"4"	"1"	"2"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	792405.922434	5826526.15814	13.309550299	52.510261653	"0"	c(792405.922434061, 5826526.15814118, 0.120299999995041)
"2690"	196650	"11"	"0"	"11"	"011"	"2019"	"07"	"22"	"3"	"3"	"0"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	803372.656146	5830090.72622	13.473906583	52.536222012	"0"	c(803372.656145891, 5830090.72621565, 0.0224000000016531)
"2691"	196651	"11"	"0"	"03"	"003"	"2019"	"07"	"19"	"2"	"3"	"4"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	798839.9365	5832388.22944	13.409345612	52.55932002	"0"	c(798839.93649972, 5832388.22944438, 0.061199999996461)
"2692"	196652	"11"	"0"	"09"	"009"	"2019"	"07"	"14"	"3"	"3"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	806321.43591	5819658.8615	13.507658942	52.441079022	"0"	c(806321.435910331, 5819658.86149653, 0.152499999996508)
"2693"	196654	"11"	"0"	"08"	"008"	"2019"	"07"	"18"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	801318.65323	5819557.92225	13.434191073	52.442953702	"0"	c(801318.653230247, 5819557.9222471, 3.67799999999988)
"2694"	196661	"11"	"0"	"02"	"002"	"2019"	"07"	"17"	"3"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	799849.625035	5826001.42975	13.418434742	52.501517753	"0"	c(799849.625035313, 5826001.42974774, 0.137900000001537)
"2695"	196662	"11"	"0"	"06"	"006"	"2019"	"07"	"11"	"2"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	793380.32532	5820364.99608	13.318444991	52.454505869	"0"	c(793380.325320186, 5820364.9960807, 0.157900000005611)
"2696"	196663	"11"	"0"	"05"	"005"	"2019"	"07"	"17"	"3"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	784728.592523	5827275.49658	13.19737553	52.52104193	"0"	c(784728.592523059, 5827275.4965826, 0.0905000000057044)
"2697"	196667	"11"	"0"	"11"	"011"	"2019"	"07"	"10"	"2"	"2"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	806032.497066	5825652.9033	13.508918822	52.49496194	"0"	c(806032.497065705, 5825652.90330172, 0.367299999998068)
"2698"	196668	"11"	"0"	"06"	"006"	"2019"	"07"	"14"	"3"	"3"	"5"	"3"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	784846.077233	5817638.60152	13.190870213	52.434575026	"0"	c(784846.077232864, 5817638.60151692, 0.130399999994552)
"2699"	196671	"11"	"0"	"08"	"008"	"2019"	"07"	"16"	"2"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	801602.166416	5824093.76258	13.4424484	52.483453228	"0"	c(801602.166415893, 5824093.76258316, 0.0736000000033528)
"2700"	196672	"11"	"0"	"04"	"004"	"2019"	"07"	"11"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	789629.972825	5827415.72741	13.269536015	52.51971782	"0"	c(789629.972825238, 5827415.72740707, 0.0571999999956461)
"2701"	196673	"11"	"0"	"01"	"001"	"2019"	"07"	"09"	"2"	"2"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	799718.837237	5827562.51688	13.417919347	52.515582332	"0"	c(799718.837236994, 5827562.51688494, 0.0797000000020489)
"2702"	196677	"11"	"0"	"04"	"004"	"2019"	"07"	"08"	"2"	"3"	"1"	"5"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	792636.428059	5822775.05578	13.309642246	52.476510387	"0"	c(792636.428059396, 5822775.05578273, 0.021999999997206)
"2703"	196682	"11"	"0"	"01"	"001"	"2019"	"07"	"08"	"3"	"3"	"0"	"2"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	797418.370898	5828891.9673	13.385307127	52.528758646	"0"	c(797418.370898148, 5828891.96729624, 0.00669999999809079)
"2704"	196685	"11"	"0"	"07"	"007"	"2019"	"07"	"08"	"3"	"2"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	800683.443232	5813934.6656	13.419821105	52.392899139	"0"	c(800683.443231944, 5813934.66560404, 0.294899999993504)
"2705"	196690	"11"	"0"	"04"	"004"	"2019"	"07"	"07"	"2"	"3"	"0"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	792892.456597	5822847.58877	13.313464868	52.477023384	"0"	c(792892.456597348, 5822847.58877307, 0.082299999994575)
"2706"	196692	"11"	"0"	"04"	"004"	"2019"	"07"	"01"	"2"	"2"	"1"	"5"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	793793.824911	5825851.06788	13.329346448	52.503464083	"0"	c(793793.824910845, 5825851.06788439, 3.15150000000722)
"2707"	196700	"11"	"0"	"07"	"007"	"2019"	"07"	"19"	"3"	"2"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	795075.378479	5825803.53914	13.348130348	52.502346478	"0"	c(795075.378478535, 5825803.53913665, 0.172600000005332)
"2708"	196701	"11"	"0"	"04"	"004"	"2019"	"07"	"13"	"2"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	791183.67788	5826476.59911	13.291548221	52.510471169	"0"	c(791183.677879563, 5826476.59911365, 0.251999999993131)
"2709"	196708	"11"	"0"	"04"	"004"	"2019"	"06"	"03"	"1"	"2"	"0"	"7"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	793158.132964	5827434.96971	13.321403017	52.518005051	"0"	c(793158.132964478, 5827434.96971275, 0.221199999999953)
"2710"	196711	"11"	"0"	"02"	"002"	"2019"	"06"	"22"	"1"	"2"	"0"	"7"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	799601.134127	5824503.21551	13.413437533	52.488224983	"0"	c(799601.134126635, 5824503.21550558, 6.05509999999776)
"2711"	196714	"11"	"0"	"02"	"002"	"2019"	"07"	"10"	"2"	"3"	"3"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	799955.654666	5825745.24527	13.419761353	52.499163188	"0"	c(799955.654665821, 5825745.24527225, 0.0717000000004191)
"2712"	196715	"11"	"0"	"10"	"010"	"2019"	"06"	"19"	"1"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	811146.476051	5831554.51177	13.589524963	52.544957256	"0"	c(811146.47605131, 5831554.51177268, 0.321599999995669)
"2713"	196717	"11"	"0"	"09"	"009"	"2019"	"07"	"09"	"2"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	811469.491565	5819215.16152	13.582740551	52.434195244	"0"	c(811469.491564508, 5819215.16152065, 0.0893000000069151)
"2714"	196719	"11"	"0"	"02"	"002"	"2019"	"06"	"19"	"1"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	798928.811874	5826354.02834	13.405226284	52.505183515	"0"	c(798928.811874463, 5826354.02833591, 0.264200000005076)
"2715"	196720	"11"	"0"	"03"	"003"	"2019"	"06"	"16"	"1"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	799820.377766	5839323.76119	13.430041928	52.620945723	"0"	c(799820.37776625, 5839323.76118526, 0.0136000000056811)
"2716"	196721	"11"	"0"	"01"	"001"	"2019"	"07"	"08"	"2"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	799418.4389	5827294.22791	13.413264283	52.513342523	"0"	c(799418.438900096, 5827294.22791201, 0.133600000001024)
"2717"	196722	"11"	"0"	"08"	"008"	"2019"	"06"	"15"	"1"	"2"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	801850.272945	5823048.38687	13.445144662	52.473946272	"0"	c(801850.272945367, 5823048.38687035, 0.103900000001886)
"2718"	196725	"11"	"0"	"08"	"008"	"2019"	"07"	"06"	"2"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	801443.295863	5822513.52074	13.438687622	52.469376883	"0"	c(801443.295862732, 5822513.52073677, 0.227100000003702)
"2719"	196728	"11"	"0"	"04"	"004"	"2019"	"06"	"09"	"1"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	792731.976917	5826231.61376	13.314081937	52.507446282	"0"	c(792731.976916743, 5826231.61375715, 0.337799999993877)
"2720"	196730	"11"	"0"	"02"	"002"	"2019"	"07"	"18"	"2"	"3"	"6"	"4"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	798368.602571	5826331.87118	13.396977225	52.505291546	"0"	c(798368.602570977, 5826331.87118046, 0.844100000002072)
"2721"	196731	"11"	"0"	"07"	"007"	"2019"	"07"	"16"	"2"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	796154.772547	5824372.78281	13.362713927	52.488936244	"1"	c(796154.772547465, 5824372.78280571, 0.158599999995204)
"2722"	196734	"11"	"0"	"08"	"008"	"2019"	"06"	"12"	"1"	"3"	"5"	"7"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	803474.135988	5817722.00347	13.464140423	52.425306461	"0"	c(803474.135987695, 5817722.00346853, 0.00659999999334104)
"2723"	196735	"11"	"0"	"03"	"003"	"2019"	"07"	"15"	"2"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	796755.714655	5834013.36563	13.38014503	52.575027266	"0"	c(796755.714655019, 5834013.36563184, 0.0102000000042608)
"2724"	196736	"11"	"0"	"02"	"002"	"2019"	"06"	"11"	"1"	"3"	"2"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	799900.579717	5825981.66536	13.41916536	52.501312595	"0"	c(799900.579716547, 5825981.66535606, 0.192500000004657)
"2725"	196738	"11"	"0"	"03"	"003"	"2019"	"06"	"11"	"1"	"3"	"3"	"6"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	800658.303	5831907.518	13.435652818	52.55401043	"0"	c(800658.303000001, 5831907.518, 0.077000000004773)
"2726"	196741	"11"	"0"	"10"	"010"	"2019"	"06"	"10"	"1"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	809009.167518	5828147.1213	13.554940553	52.515637581	"0"	c(809009.167518365, 5828147.12130263, 0.217699999993783)
